homework,assignment_id,feedback,relevance,concreteness,constructive,relevance_confidence,concreteness_confidence,constructive_confidence
HW1,,每個class皆沒有寫JavaDoc,1,1,0,0.9944199919700623,0.9970467686653137,0.001811741036362946
HW1,,空白喔0w0,0,0,0,0.0020195154938846827,0.001363265560939908,0.0019247763557359576
HW1,,0,0,0,0,0.002098352648317814,0.0013174301711842418,0.0018329874146729708
HW1,,0,0,0,0,0.002098352648317814,0.0013174301711842418,0.0018329874146729708
HW1,,0,0,0,0,0.002098352648317814,0.0013174301711842418,0.0018329874146729708
HW1,,0,0,0,0,0.002098352648317814,0.0013174301711842418,0.0018329874146729708
HW1,,0,0,0,0,0.002098352648317814,0.0013174301711842418,0.0018329874146729708
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767467070370913
HW1,,是，乾淨,0,0,0,0.0018578333547338843,0.0015211846912279725,0.002069873036816716
HW1,,此次沒有變數命名,1,1,0,0.9953243732452393,0.9849778413772583,0.0008872527396306396
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767467070370913
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767467070370913
HW1,,沒有打 javaDoc,1,1,0,0.993461012840271,0.9953409433364868,0.0011641052551567554
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,yes,0,0,0,0.0021202818024903536,0.0012961265165358782,0.0018590391846373677
HW1,,yes,0,0,0,0.0021202818024903536,0.0012961265165358782,0.0018590391846373677
HW1,,yes,0,0,0,0.0021202818024903536,0.0012961265165358782,0.0018590391846373677
HW1,,yes,0,0,0,0.0021202818024903536,0.0012961265165358782,0.0018590391846373677
HW1,,yes,0,0,0,0.0021202818024903536,0.0012961265165358782,0.0018590391846373677
HW1,,"no java.doc
",1,1,0,0.9948465824127197,0.9965704679489136,0.0015059498837217689
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,沒有java doc,1,1,0,0.995768666267395,0.6740935444831848,0.000864169211126864
HW1,,是，超棒的~,0,0,0,0.0018264540703967214,0.0014892385806888342,0.002043598098680377
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,沒有打JavaDoc,1,1,0,0.993461012840271,0.9953409433364868,0.0011641058372333646
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,請使用space代替tab,1,1,0,0.9946438074111938,0.9985705614089966,0.009818732738494873
HW1,,很棒,0,0,0,0.0019001240143552423,0.0014425471890717745,0.001987384632229805
HW1,,很整齊,1,0,0,0.9898695349693298,0.0027912864461541176,0.002752907108515501
HW1,,很棒,0,0,0,0.0019001240143552423,0.0014425471890717745,0.001987384632229805
HW1,,很棒,0,0,0,0.0019001240143552423,0.0014425471890717745,0.001987384632229805
HW1,,很棒,0,0,0,0.0019001240143552423,0.0014425471890717745,0.001987384632229805
HW1,,很棒,0,0,0,0.0019001240143552423,0.0014425471890717745,0.001987384632229805
HW1,,很棒 有印出Hello World!,1,1,0,0.995344340801239,0.9975455403327942,0.0021980267483741045
HW1,,很棒 排版很整齊,1,0,0,0.9897799491882324,0.002638974692672491,0.0028039119206368923
HW1,,很棒,0,0,0,0.0019001240143552423,0.0014425471890717745,0.001987384632229805
HW1,,很棒,0,0,0,0.0019001240143552423,0.0014425471890717745,0.001987384632229805
HW1,,很棒,0,0,0,0.0019001240143552423,0.0014425471890717745,0.001987384632229805
HW1,,很棒 註解都符合規範,1,1,0,0.9955278038978577,0.9973813891410828,0.006177847273647785
HW1,,有,0,0,0,0.0022953287698328495,0.001247034058906138,0.001672019250690937
HW1,,是，但不符標準,1,0,0,0.9905486702919006,0.0027557597495615482,0.0042554293759167194
HW1,,無,0,0,0,0.0022002493496984243,0.0012644798262044787,0.0017232978716492653
HW1,,無,0,0,0,0.0022002493496984243,0.0012644798262044787,0.0017232978716492653
HW1,,無,0,0,0,0.0022002493496984243,0.0012644798262044787,0.0017232978716492653
HW1,,未寫,1,0,0,0.9346490502357483,0.0010906812967732549,0.001334993983618915
HW1,,,0,0,0,0.0,0.0,0.0
HW1,,讚,0,0,0,0.0020218079444020987,0.0013546679401770234,0.0018910726066678762
HW1,,很整齊,1,0,0,0.9898695349693298,0.0027912864461541176,0.002752907108515501
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767457757145166
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767457757145166
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767457757145166
HW1,,否，沒有輸入javadoc,1,1,0,0.9957692623138428,0.9960303902626038,0.001597747439518571
HW1,,是，讚喔,0,0,0,0.0018339847447350621,0.0015316979261115193,0.002066217130050063
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767457757145166
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767457757145166
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767457757145166
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767457757145166
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767457757145166
HW1,,是,0,0,0,0.002150352578610182,0.0013251049676910043,0.0017767449608072639
HW1,,整齊，但是tab沒設定好,1,1,0,0.9958370923995972,0.9978561997413635,0.003756372258067131
HW1,,是，完全沒有問題,1,0,0,0.9868227243423462,0.0027559376321733,0.0020123242866247892
HW1,,是，完全沒有問題,1,0,0,0.9868227243423462,0.0027559376321733,0.0020123242866247892
HW1,,是，完全沒有問題,1,0,0,0.9868227243423462,0.0027559376321733,0.0020123242866247892
HW1,,你沒有寫到，下次記得,0,0,0,0.002966836327686906,0.001190383336506784,0.001623262302018702
HW1,,有的，輸出很完美,1,1,0,0.9948116540908813,0.9974914789199829,0.0025873281992971897
HW1,,整齊，但是其中格式是錯誤的應該要空兩隔的，變成四格,1,1,1,0.9852796792984009,0.9948741793632507,0.9995546936988831
HW1,,非常完美,0,0,0,0.0018403436988592148,0.0015847146278247237,0.0020506519358605146
HW1,,非常完美,0,0,0,0.0018403436988592148,0.0015847146278247237,0.0020506519358605146
HW1,,非常完美,0,0,0,0.0018403436988592148,0.0015847146278247237,0.0020506519358605146
HW1,,下次要記得寫，main與程式都要各一個,1,1,1,0.9884693026542664,0.9977866411209106,0.9994601607322693
HW1,,讚,0,0,0,0.0020218079444020987,0.0013546679401770234,0.0018910726066678762
HW1,,整齊,1,0,0,0.9892132878303528,0.0027546680066734552,0.002686276799067855
HW1,,ok,0,0,0,0.002019142732024193,0.0013240182306617498,0.0019225103314965963
HW1,,ok,0,0,0,0.002019142732024193,0.0013240182306617498,0.0019225103314965963
HW1,,ok,0,0,0,0.002019142732024193,0.0013240182306617498,0.0019225103314965963
HW1,,沒有,0,0,0,0.008961614221334457,0.0007422656053677201,0.0008456953801214695
HW1,,讚,0,0,0,0.0020218079444020987,0.0013546679401770234,0.0018910726066678762
HW1,,是,0,0,0,0.002150351647287607,0.0013251063646748662,0.0017767467070370913
HW1,,ok,0,0,0,0.002019142732024193,0.0013240182306617498,0.0019225103314965963
HW1,,ok,0,0,0,0.002019142732024193,0.0013240182306617498,0.0019225103314965963
HW1,,ok,0,0,0,0.002019142732024193,0.0013240182306617498,0.0019225103314965963
HW1,,讚,0,0,0,0.0020218079444020987,0.0013546679401770234,0.0018910726066678762
HW1,,"否，沒有加"" ! ""。",1,1,0,0.9953996539115906,0.9978336691856384,0.002518280642107129
HW1,,是，排版整齊。,1,0,0,0.9911682605743408,0.002868115669116378,0.0030162353068590164
HW1,,是，變數符合規定。,1,0,0,0.9957424998283386,0.01383317168802023,0.0019962387159466743
HW1,,是，類別命名符合規定。,1,1,0,0.9961624145507812,0.9975981116294861,0.004271664656698704
